"","b_Intercept","sd_subject_id__Intercept","Intercept","r_subject_id[401,Intercept]","r_subject_id[402,Intercept]","r_subject_id[403,Intercept]","r_subject_id[404,Intercept]","r_subject_id[405,Intercept]","r_subject_id[406,Intercept]","r_subject_id[407,Intercept]","r_subject_id[408,Intercept]","r_subject_id[409,Intercept]","r_subject_id[410,Intercept]","r_subject_id[411,Intercept]","r_subject_id[412,Intercept]","r_subject_id[413,Intercept]","r_subject_id[415,Intercept]","r_subject_id[416,Intercept]","r_subject_id[417,Intercept]","r_subject_id[418,Intercept]","r_subject_id[419,Intercept]","r_subject_id[420,Intercept]","r_subject_id[421,Intercept]","r_subject_id[422,Intercept]","r_subject_id[423,Intercept]","r_subject_id[424,Intercept]","r_subject_id[425,Intercept]","r_subject_id[426,Intercept]","r_subject_id[427,Intercept]","lprior","lp__"
"21",0.1296082,0.010914237,0.1296082,0.022095162,0.020983473,-0.0016066586,-0.014441716,0.0055002866,0.0037082208,0.017868053,0.0038686617,0.016971868,-0.013088098,0.0037283543,0.009505863,-0.0057667546,-0.0096046034,0.015417801,-0.0052122957,0.0055918466,-0.0070527073,-0.0026648069,-0.015190608,-0.019229369,0.0028702785,-0.0060846343,-0.0063020714,0.0068564755,-0.022337651,-1.3390508,-2001.8643
"22",0.094360272,0.014992183,0.094360272,0.020863351,0.018673346,0.0020272798,-0.021701122,-0.0056250155,-0.0029549352,0.00073664624,0.0025545736,0.016731949,-0.015387753,0.0072130419,0.0057788931,-0.0023723899,-0.0065064691,0.029850827,-0.016740703,0.017950121,-0.0020309645,-0.0072350745,-0.012137595,-0.030134214,-0.0041971898,-0.019538312,-0.0019945991,0.0096751524,-0.024093141,-1.3413745,-1996.5399
"23",0.08802286,0.076963946,0.08802286,0.066765772,-0.018580566,0.0070845011,-0.10832495,-0.044371866,7.7878538e-05,-0.078340829,-0.022431786,0.06049019,-0.045360766,0.038041044,-0.07809842,-0.064686397,-0.082087616,0.20160905,-0.047390482,0.12079792,-0.03751599,-0.0010358959,-0.060065125,-0.14264936,-0.092288693,-0.047073099,-0.01034715,-0.049190113,-0.073152424,-1.4030894,-1993.1786
"24",0.064156145,0.16352761,0.064156145,-0.14597888,0.23962064,0.15215631,-0.049477227,-0.062741081,-0.0030147775,0.23548189,0.038757513,-0.17060014,-0.18628958,0.10199439,0.24278056,0.05935143,0.11467486,-0.37001013,0.11634512,-0.10571795,0.22383478,-0.13191178,-0.12349565,-0.21693201,0.2650829,0.080925409,0.056237762,0.20832686,-0.14199766,-1.4888459,-1987.3755
"25",0.1008228,0.18236112,0.1008228,0.13055715,-0.043009578,0.13627133,-0.14572622,0.1167295,-0.14513383,-0.053158551,0.050693275,-0.11084322,-0.056545513,0.02251502,-0.00057946273,-0.042224495,-0.093039046,-0.17805357,-0.080726754,-0.010276785,-0.0099202693,0.13210619,-0.2150326,-0.25285845,-0.27602956,0.015900834,0.061034846,0.073682084,-0.16095428,-1.5090237,-1983.0283
"26",0.11863602,0.094829241,0.11863602,0.26116733,-0.046357993,-0.0090397702,0.058116015,0.025705461,0.11070913,-0.058939341,0.049138233,-0.0960708,-0.023212857,0.1682986,0.022968882,-0.03566281,-0.058544046,-0.081683954,-0.043897249,0.026756027,0.078809666,0.033436634,-0.11802884,-0.20452683,-0.085645515,0.10746256,0.086527633,-0.070753982,-0.14659992,-1.4223605,-1995.4853
"27",0.012608498,0.099582354,0.012608498,0.10032948,0.084609533,-0.1093053,-0.014447154,-0.16559599,0.16753845,-0.055197809,0.031047627,0.11210624,-0.022664124,0.046221046,0.044699742,-0.017587476,-0.048419222,-0.024531974,0.025914223,0.1675807,-0.095292522,-0.058957865,-0.048256901,-0.059454487,-0.0032272515,-0.099494773,-0.049756281,0.075488494,-0.1517252,-1.4240213,-1991.8976
"28",0.069334725,0.021065118,0.069334725,-0.001455248,-0.0062640282,0.00068379404,-0.019143214,0.00035455512,-0.009669626,0.01324311,-0.015923358,-0.037476774,0.0074171084,-0.0090812397,0.016795601,-0.023292098,0.034497282,0.00063626464,0.026304117,-0.011963079,0.03610676,0.018093875,0.0045032593,-0.018243653,0.015950098,0.027081026,0.015781583,0.0066300063,-0.0017965433,-1.346537,-1993.7054
"29",0.060345942,0.04631239,0.060345942,0.02663185,-0.010800267,0.060131076,0.036821407,0.099594093,0.026140107,0.055316623,-0.045297503,-0.0077385125,-0.1047949,0.027817283,-0.078693839,0.02586223,0.017015752,-0.020189166,-0.020889437,-0.018466889,0.048359194,0.040188253,0.047354245,0.038895007,0.046009667,0.092229644,-0.0053719128,0.046515345,0.017938771,-1.3715253,-1999.6683
"30",0.055247195,0.011952975,0.055247195,0.0030472395,0.021053181,0.0087367007,0.0016925821,-0.02189311,-0.016018539,0.010311822,-0.024750558,-0.012957602,-0.00035779402,-0.0017560189,0.0050409824,-0.0022364366,-0.023462131,0.013572994,0.012240623,0.0064589267,0.0040277623,0.00047487203,0.0037684675,0.015766153,-0.004712294,-2.5157228e-06,-0.01021401,-0.0070565669,0.011439666,-1.3370349,-1998.4635
